LON,LAT,ESTADO,CLAVE_SIH,NOMBRE,ENE
-103.8200556,18.862,COL,TECOMAN,Tecom·n,2.2
-100.629167,17.205278,GRO,TECPAN_PCGRO,TÈcpan de Galeana,0
-97.61711111,18.31411111,PUE,TEHUACAN,Zapotitl·n,0
-99.2616667,18.54166667,MOR,TEHUIXTLA,Jojutla,0
-98.89963889,18.63355556,MOR,TELPANCINGO,Tepalcingo,0
-96.410278,18.228889,OAX,TEMASCALCFE,San Miguel Soyaltepec,72
-107.8166667,28.95,CHIH,TEMOSACHIC,TemÛsachic,0
-98.75461111,18.63344444,MOR,Tenango,Jantetelco,0
-97.093715,18.13637,OAX,TeotitlandeFloresMagon,Teotitl·n de Flores MagÛn,0.2
-97.37894,17.87262,OAX,Tepelmeme,Tepelmeme Villa de MOR,0
-98.55836111,19.72175,HGO,TEPETATES,Tepeapulco,11
-96.861667,18.483611,PUE,TEPEYACCFE,Eloxochitl·n,110.1
-104.8930556,21.48916667,NAY,TEPIC,Tepic,4.6
-99.08916667,18.93833333,MOR,TEPOZTLANINIFAP,Tepoztl·n,0.2
-99.07888889,18.95083333,MOR,TEPOZTLANSMN,Tepoztl·n,0
-109.4,27.13333333,SON,TESIA,Navojoa,0.1
-99.27205556,18.97061111,MOR,TETELADELMONTE,Cuernavaca,2.1
-98.7108056,18.88277778,MOR,TETELADELVOLCAN,Tetela del Volc·n,7
-98.97138573,19.21109818,DF,TETELCO,Tl·huac,6.6
-99.09972222,19.38527778,DF,TEZONTLE,Iztacalco,10.6
-97.39066667,19.888,PUE,TEZUITLAN,Teziutl·n,213.6
-102.8996944,21.90411111,ZAC,TIERRABLANCA,Tabasco,51.8
-103.0438889,20.16944444,JAL,TIZAPAN,Tizap·n el Alto,1.8
-87.98896667,21.16163333,YUC,TIZIMIN,TizimÌn,0
-99.17068162,19.43964844,DF,TIZOC,Miguel HGO,20.3
-99.01286649,19.282853,DF,TLAHUAC,Tl·huac,4.1
-103.4191667,20.44222,JAL,TLAJOMULCO,Tlajomulco de Z˙Òiga,0.2
-98.9968333,19.0115,MOR,TLALNEPANTLA,Tlalnepantla,0
-99.08511111,18.53197222,MOR,TLALQUILTENANGO,Tlaquiltenango,0
-99.1342222,18.69119444,MOR,TLALTIZAPAN,Tlaltizap·n de Zapata,0
-98.2333333,19.3166667,TLAX,TLAX,TLAX,0.4
-97.67876333,17.23892833,OAX,Tlaxiaco,Heroica Ciudad de Tlaxiaco,0.2
-110.2155556,23.44639,BCS,TODOSSANTOS_EMA,La Paz,0
-99.71416667,19.29111111,MEX,TOLUCA,Zinacantepec,8.8
-91.65,18.0666,CAMP,TOLUCAMEXICO,Carmen,0
-97.2225,19.921944,VER,TOMATACFE,Atzalan,231.5
-99.13052635,19.2033994,DF,TOPILEJO,Xochimilco,6.1
-109.0703,25.5936,SIN,TOPOLOBAMPO,Ahome,1.5
-103.85,25.5166667,DGO,TORREON,MapimÌ,0
-93.577778,16.227222,CHIS,TRESPICOSCFE,Villaflores,12.2
-99.21830617,19.3972929,DF,TRIANGULO,Miguel HGO,15.7
-107.972222,26.943889,CHIH,TUBARES2CFE,Urique,0
-98.39875,19.84072222,HGO,TULTENGO,Tepeapulco,0
-97.41722222,20.96,VER,TUXPAN,Tuxpan,33.2
-93.086111,16.761667,CHIS,TUXTLACFE,Tuxtla GutiÈrrez,1.6
-93.414167,17.231111,CHIS,TZIMBACCFE,Tecpat·n,434.3
-102.6862222,22.72455556,ZAC,UAAGRONOMIA,Zacatecas,36.4
-102.51,22.75725,ZAC,UABIOLOGIA,Guadalupe,37.4
-101.5383611,27.913,COAH,UGANADERALOCAL,M˙zquiz,0
-104.8,28.87086111,CHIH,UNIPROAL,Aldama,7.2
-92.909444,17.178333,CHIS,UNIVERSIDAD_LINDAVISTA_PCHIS,Pueblo Nuevo Solistahuac·n,0
-102.3188333,21.91565,AGS,UNIVERSIDADAUTONOMAAGS,Aguascalientes,17
-99.18116678,19.3477605,DF,UNIVERSIDADSACMEX,¡lvaro ObregÛn,19.6
-107.9169444,27.21555556,CHIH,URIQUE,Urique,0
-107.905278,27.221667,CHIH,URIQUECFE,Urique,0
-102.0288889,19.38083333,MICH,URUAPAN,Uruapan,24.3
-96.381389,17.925556,OAX,USILACFE,San Juan Bautista Valle Nacional,0.5
-100.0848056,19.37558333,MEX,VALLEDEBRAVO,Villa de Allende,5.8
-112.0298333,26.87241667,BCS,VALLEDEMULEGE,MulegÈ,0
-99.21368104,19.51103774,MEX,VASOECRISTO,Tlalnepantla de Baz,32.2
-100.95,27.51944444,COAH,VENUSTIANOCARRANZASMN,Ju·rez,0.2
-96.111388,19.1425,VER,VERACRUZ,Boca del RÌo,23.2
-106.5051778,30.61564444,CHIH,VILLAAHUMADA,Ahumada,0.2
-99.12660289,19.2866908,DF,VILLACOAPA,Tlalpan,3.6
-99.48861111,24.47055556,TAMS,VILLAGRAN,Villagr·n,12.4
-92.93333333,17.98333333,TAB,VILLAHERMOSA,Centro,403.2
-92.14730556,15.09083333,CHIS,VOLCANTACANA,Cacahoat·n,15.8
-96.90388889,19.51194444,VER,XALAPA,Xalapa,43.8
-97.681111,19.796389,PUE,XALCOMULCOCFE,Zautla,3.8
-99.14461119,19.3328675,DF,XOTEPINGO,Coyoac·n,10.2
-93.328333,17.120833,CHIS,YAMONHOCFE,Tecpat·n,219.4
-99.28679742,19.36373688,DF,YAQUI,Cuajimalpa de MOR,8.1
-108.9166667,28.36666667,SON,YECORA,YÈcora,0
-90.31109722,19.01361111,CAMP,YOHALTUM,ChampotÛn,69.6
-101.6866944,22.90030556,SLP,YOLIATL,Villa de Ramos,3.6
-102.5061111,22.74667,ZAC,ZACATECAS_EMA,Guadalupe,42.5
-102.5663889,22.77833333,ZAC,ZACATECAS_ESIME,Zacatecas,21.4
-99.20722222,18.64416667,MOR,ZACATEPEC,Zacatepec,0
-98.67208333,20.66505556,HGO,ZACUALTIPANSMN,Zacualtip·n de ¡ngeles,94.4
-98.84283333,19.93672222,HGO,ZAPOTLAN,Zapotl·n de Ju·rez,4.4
-99.35293335,19.29544491,MEX,ZARCO,Ocoyoacac,20.4
-101.2275,18.060556,GRO,ZIHUAQUIOCFE,Coyuca de Catal·n,0.4
-101.5548889,17.64505556,GRO,ZIHUATANEJO,Zihuatanejo de Azueta,2.2
-99.39080556,20.74022222,HGO,ZIMAPANSMN,Zimap·n,9.8
